Group,Region,Subregion,Name,SciName,Stock,start.yr,end.yr,btype,MaxCatch,LastCatch,MSY_BSM,lcl,ucl,r_BSM,lcl,ucl,k_BSM,lcl,ucl,q_BSM,lcl,ucl,rel_B_BSM,lcl,ucl,rel_F_BSM,r_CMSY,lcl,ucl,k_CMSY,lcl,ucl,MSY_CMSY,lcl,ucl,rel_B_CMSY,2.5th,97.5th,rel_F_CMSY,F_msy,lcl,ucl,curF_msy,lcl,ucl,MSY,lcl,ucl,Bmsy,lcl,ucl,B,lcl,ucl,B_Bmsy,lcl,ucl,F,lcl,ucl,F_Fmsy,lcl,ucl,sel_B,sel_B_Bmsy,sel_F,sel_F_Fmsy,c00,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,F.Fmsy00,F.Fmsy01,F.Fmsy02,F.Fmsy03,F.Fmsy04,F.Fmsy05,F.Fmsy06,F.Fmsy07,F.Fmsy08,F.Fmsy09,F.Fmsy10,F.Fmsy11,F.Fmsy12,F.Fmsy13,F.Fmsy14,F.Fmsy15,B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,Runtime,st.bio1.ext,st.bio2.ext,int.bio1.ext,int.bio2.ext,end.bio1.ext,end.bio2.ext,total.num.samples
Plankton feeders,Mediterranean,Aegean Sea,Atlantic chub mackerel in Aegean Sea,Scomber colias,SCOMPNE_AL,1990,2014,None,19.778,2.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621885056,0.407587355,0.948854321,55.50824022,41.45910757,74.31816342,8.629936275,7.701478137,9.670325461,0.131886523,0.047967027,0.238342037,0.982715899,0.310942528,0.203793678,0.474427161,0.164036515,0.107510558,0.250282194,8.629936275,7.701478137,9.670325461,27.75412011,20.72955379,37.15908171,7.320788774,2.662565259,13.22994706,0.263773045,0.095934054,0.476684074,0.305568166,0.169086089,0.840167201,1.862805766,1.030783229,5.121830347,NA,NA,NA,NA,3.883,3.855,3.471,3.012,3.283,4.47,4.678,4.06,2.747,3.7,3.537,2.458,2.486,2.992,2.237,NA,1.392670821,1.501244496,1.430031121,1.265083427,1.386797173,1.782510573,1.816036037,1.660844099,1.272033142,1.886916576,2.016739056,1.509001958,1.68187354,2.261920064,1.862805766,NA,11.15496285,10.70520894,10.40790294,10.30805131,10.27868694,10.57904283,10.72201841,10.44497137,9.817225967,9.35477149,8.847108361,8.526184158,8.121992129,7.683353931,7.320788774,NA,5.14,1,1,0.9,0.9,0.9,0.9,1158
Plankton feeders,Mediterranean,Aegean Sea,Atlantic mackerel in Aegean Sea,Scomber scombrus,SCOMSCO_AL,1990,2014,None,3.977,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424221311,0.298309124,0.603279303,16.09004313,12.13495844,21.33418826,1.706434798,1.431217149,2.034575761,0.079350043,0.020709284,0.163871506,0.402494211,0.212110656,0.149154562,0.301639652,0.067323958,0.047341684,0.095740477,1.706434798,1.431217149,2.034575761,8.045021566,6.067479221,10.66709413,1.276745612,0.333213274,2.636699595,0.158700086,0.041418568,0.327743011,0.085373311,0.04133956,0.327117821,1.268097018,0.614039349,4.85886197,NA,NA,NA,NA,0.764,0.466,0.486,0.44,0.599,0.788,1.194,1.398,0.626,0.668,0.29,0.214,0.248,0.183,0.109,NA,1.979944361,1.217330102,1.291517344,1.148932229,1.420819449,1.712615343,2.443586082,2.98643849,1.63143053,2.640839901,1.754556692,1.678483933,2.434754079,1.980226888,1.268097018,NA,2.705126331,2.69436323,2.671378207,2.694923848,2.827556749,2.953932445,3.044077516,2.979505312,2.697554573,2.190203961,1.770445905,1.55494724,1.389842714,1.3238398,1.276745612,NA,3.12,1,1,0.9,0.9,0.9,0.9,1014
Benthic fish & inv.,Mediterranean,Aegean Sea,Common cuttlefish in Aegean Sea,Sepia officinalis,SEPIOFF_AL,1970,2014,None,2.682,1.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516851334,0.360865488,0.740262815,13.00675377,9.297656946,18.19551363,1.680639511,1.564740511,1.805123052,0.290748691,0.092267906,0.373887143,1.054960823,0.258425667,0.180432744,0.370131408,0.258425667,0.180432744,0.370131408,1.680639511,1.564740511,1.805123052,6.503376886,4.648828473,9.097756815,3.781696634,1.20010593,4.863058011,0.581497382,0.184535811,0.747774287,0.272628955,0.212006519,0.85909083,1.054960823,0.820377175,3.324324706,NA,NA,NA,NA,1.466,1.484,2.638,2.682,1.705,1.481,1.836,1.784,1.347,1.405,1.327,1.271,1.062,1.302,1.031,NA,0.922849885,0.961134865,1.755172789,1.862723586,1.295910771,1.252699016,1.685041679,1.674284904,1.349590996,1.51288255,1.474670942,1.406386592,1.167963116,1.401022802,1.054960823,NA,6.147057299,5.974670007,5.815931297,5.571533082,5.091123561,4.574805937,4.21625028,4.123156717,3.862155694,3.593647413,3.482091299,3.497076935,3.518517718,3.596086538,3.781696634,NA,0.63,1,1,0.9,0.9,0.9,0.9,2454
Benthic fish & inv.,Mediterranean,Aegean Sea,Common sole in Aegean Sea,Solea solea,SOLEVUL_AL,1970,2014,None,3.084,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363309569,0.304031185,0.434145738,12.90846735,10.53119144,15.82238156,1.172442428,1.115465463,1.232329725,0.15651019,0.046713791,0.266000331,1.144419238,0.181654785,0.152015593,0.217072869,0.113723299,0.095167957,0.135896464,1.172442428,1.115465463,1.232329725,6.454233673,5.265595719,7.911190779,2.020306677,0.603003447,3.433656586,0.31302038,0.093427582,0.532000662,0.20788923,0.122318581,0.696513432,1.828026721,1.075580652,6.124632637,NA,NA,NA,NA,0.598,0.46,0.536,0.775,0.779,0.922,1.346,0.972,0.729,0.61,0.547,0.495,0.494,0.749,0.42,NA,1.546107568,1.133083886,1.20796954,1.576761233,1.458928265,1.607049425,2.339180235,1.868170071,1.644967381,1.659760715,1.684586856,1.655425003,1.750060619,2.797071669,1.828026721,NA,2.621287539,2.685541129,2.807619998,2.954961374,3.079893388,3.192528387,3.197235386,3.040246878,2.805879673,2.555207072,2.401767054,2.304792161,2.2393442,2.181087233,2.020306677,NA,7.24,1,1,0.9,0.9,0.9,0.9,1171
Plankton feeders,Mediterranean,Aegean Sea,Picarel in Aegean Sea,Spicara smaris,SPICSMA_AL,1970,2014,None,12.854,1.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398519041,0.269146349,0.590078323,68.59767988,51.91236256,90.64587802,6.834370401,6.073705735,7.690299929,0.088316451,0.029263364,0.169575191,1.0553568,0.199259521,0.134573174,0.295039162,0.070391574,0.0475401,0.104227246,6.834370401,6.073705735,7.690299929,34.29883994,25.95618128,45.32293901,6.058303612,2.007398844,11.6324647,0.176632901,0.058526727,0.339150383,0.21028989,0.109521072,0.634652154,2.987429838,1.55588325,9.016024413,NA,NA,NA,NA,2.619,2.623,2.122,1.913,2.42,2.104,2.342,2.133,2.229,2.2,1.419,1.231,1.524,1.365,1.274,NA,1.862736781,1.961401514,1.684539152,1.575680227,2.086800957,1.875930643,2.134950682,2.093387345,2.33007285,2.575992228,1.908834837,1.914049914,2.724816508,2.753082494,2.987429838,NA,11.00036718,10.72830396,10.41231535,10.22206457,9.990387802,9.824934333,9.716608381,9.364526176,9.073721848,8.573422842,7.998751395,7.439908157,6.938075636,6.532386771,6.058303612,NA,14.45,1,1,0.9,0.9,0.9,0.9,1030
Benthic fish & inv.,Mediterranean,Aegean Sea,Black seabream in Aegean Sea,Spondyliosoma cantharus,SPODCAN_AL,1972,2014,None,0.536,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456119702,0.323275622,0.643553575,2.514310557,1.9660288,3.215495916,0.286706645,0.264188521,0.311144103,0.131211938,0.045517609,0.249081944,1.06328303,0.228059851,0.161637811,0.321776787,0.1196967,0.084835242,0.168883823,0.286706645,0.264188521,0.311144103,1.257155279,0.9830144,1.607747958,0.329907561,0.114445404,0.626269361,0.262423876,0.091035217,0.498163887,0.242492169,0.127740562,0.699023266,2.025888511,1.067202036,5.839954376,NA,NA,NA,NA,0.147,0.119,0.172,0.16,0.105,0.088,0.102,0.09,0.1,0.108,0.131,0.107,0.087,0.112,0.08,NA,1.556317625,1.385909467,2.059674399,2.023628008,1.464774763,1.377530357,1.716677827,1.521081742,1.701479435,1.818943378,2.245894088,1.950019169,1.765230668,2.574795383,2.025888511,NA,0.510228361,0.486475637,0.479755524,0.46682026,0.44449233,0.419609964,0.40467906,0.403831343,0.402477581,0.404536147,0.400955392,0.388890643,0.368564872,0.346252323,0.329907561,NA,4.37,1,1,0.9,0.9,0.9,0.9,1021
Benthic fish & inv.,Mediterranean,Aegean Sea,Picked dogfish in Aegean Sea,Squalus acanthias,SQUAACA_AL,1982,2014,None,0.26,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239308922,0.140296113,0.408199195,2.141108904,1.203414797,3.809449038,0.128096616,0.109043821,0.15047843,0.269335576,0.049038,0.381664546,1.492711402,0.119654461,0.070148056,0.204099598,0.119654461,0.070148056,0.204099598,0.128096616,0.109043821,0.15047843,1.070554452,0.601707398,1.904724519,0.576676799,0.104995699,0.817185358,0.538671151,0.098076001,0.763329093,0.178609578,0.126042395,0.980992563,1.492711402,1.053386511,8.198545662,NA,NA,NA,NA,0.25,0.203,0.109,0.149,0.142,0.118,0.076,0.057,0.052,0.061,0.083,0.072,0.082,0.069,0.103,NA,2.444822238,2.245159715,1.360920138,2.066149411,2.11576816,1.85979538,1.37901379,1.118309461,1.056378874,1.164792524,1.446628578,1.169231209,1.263397552,1.039665106,1.492711402,NA,0.854601845,0.755648634,0.669368024,0.602692309,0.560907661,0.532762143,0.496532211,0.477508783,0.469263476,0.484022517,0.506623652,0.524856989,0.54243153,0.554659847,0.576676799,NA,0.47,1,1,0.9,0.9,0.9,0.9,2611
Plankton feeders,Mediterranean,Aegean Sea,Mediterranean horse mackerel in Aegean Sea,Trachurus mediterraneus,TRACHMED_AL,1975,2014,None,11.011,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382892886,0.292731346,0.500824269,75.98961967,59.50832902,97.03553087,7.273971195,6.788640375,7.793999096,0.170881116,0.035791782,0.342946674,0.691883226,0.191446443,0.146365673,0.250412134,0.130858328,0.100044518,0.17116282,7.273971195,6.788640375,7.793999096,37.99480984,29.75416451,48.51776544,12.98519105,2.719803898,26.06038729,0.341762233,0.071583564,0.685893347,0.132458583,0.066000554,0.632398535,1.012228911,0.50436648,4.832696138,NA,NA,NA,NA,3.715,3.908,4.128,3.309,3.559,2.894,4.456,3.705,3.841,3.968,2.966,2.392,2.442,1.925,1.72,NA,1.559204807,1.67624061,1.788910476,1.474446135,1.635288236,1.372634771,2.023686678,1.727506806,1.803712534,2.036394773,1.680810943,1.470545613,1.515794861,1.17894205,1.012228911,NA,15.37628129,15.21011814,15.13209397,14.92304391,14.69570166,14.46422784,14.78170203,14.58840164,14.53657124,13.90523503,13.23273541,12.70471206,12.64375592,12.72895136,12.98519105,NA,3.99,1,1,0.9,0.9,0.9,0.9,1200
Plankton feeders,Mediterranean,Aegean Sea,Atlantic horse mackerel in Aegean Sea,Trachurus trachurus,TRACTRA_AL,1982,2014,None,2.869,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603505575,0.420420449,0.8663208,10.49461672,7.318000043,15.0501475,1.583389925,1.457479197,1.720178003,0.280283186,0.082368467,0.355948762,0.788647846,0.301752788,0.210210224,0.4331604,0.301752788,0.210210224,0.4331604,1.583389925,1.457479197,1.720178003,5.247308359,3.659000022,7.525073749,2.941464609,0.864425491,3.735545832,0.560566372,0.164736934,0.711897525,0.237976686,0.187388947,0.809786392,0.788647846,0.621001544,2.683608654,NA,NA,NA,NA,0.738,0.92,0.675,0.848,0.675,1.262,2.444,2.385,2.349,2.754,1.031,1.022,1.066,0.943,0.7,NA,0.878667113,1.058047151,0.690508618,0.762438868,0.525519682,0.8494685,1.457237847,1.397185146,1.509262349,2.110438219,0.959477703,1.131378443,1.317683554,1.132661157,0.788647846,NA,2.783432534,2.881585528,3.239540236,3.685865925,4.256606423,4.923350842,5.558011851,5.656960322,5.157829571,4.32454083,3.561004212,2.993585767,2.680987495,2.759055232,2.941464609,NA,0.67,1,1,0.9,0.9,0.9,0.9,1144
Benthic fish & inv.,Mediterranean,Aegean Sea,Shi drum in Aegean Sea,Umbrina cirrosa,UMBRCIR_AL,1982,2014,None,0.069,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740818221,0.567437312,0.967175801,0.226895876,0.195867665,0.262839395,0.04202215,0.038878057,0.045420507,0.159999182,0.07459025,0.238498572,1.041122926,0.37040911,0.283718656,0.4835879,0.237060619,0.181579012,0.309494675,0.04202215,0.038878057,0.045420507,0.113447938,0.097933833,0.131419697,0.036303155,0.01692422,0.054114343,0.319998365,0.1491805,0.476997145,0.385641417,0.25871145,0.827216847,1.626762884,1.091330354,3.489473914,NA,NA,NA,NA,0.056,0.041,0.06,0.057,0.016,0.033,0.016,0.013,0.012,0.018,0.048,0.02,0.02,0.02,0.014,NA,1.422012715,1.127901604,1.772472402,1.937153037,0.698245821,1.791228043,1.242736957,1.067998286,1.054115032,1.338170501,2.78574864,1.256363335,1.525769848,2.03900843,1.626762884,NA,0.106317043,0.098136594,0.091388197,0.079438176,0.061862858,0.053115834,0.044403056,0.043174655,0.041753136,0.045386114,0.051367938,0.049374174,0.044803605,0.038756805,0.036303155,NA,13.13,1,1,0.9,0.9,0.9,0.9,28
Large predators,Mediterranean,Aegean Sea,John Dory in Aegean Sea,Zeus faber,ZEUSFAB_AL,1982,2014,None,0.525,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.731615629,0.546279243,0.979831168,1.701822648,1.204586833,2.404310132,0.311270012,0.280317218,0.345640631,0.290859651,0.139228707,0.492775852,1.485598743,0.365807814,0.273139621,0.489915584,0.365807814,0.273139621,0.489915584,0.311270012,0.280317218,0.345640631,0.850911324,0.602293416,1.202155066,0.494991542,0.236942566,0.838617106,0.581719303,0.278457413,0.985551704,0.543443629,0.320766173,1.135296222,1.485598743,0.876870752,3.103531901,NA,NA,NA,NA,0.211,0.345,0.216,0.195,0.18,0.22,0.467,0.458,0.525,0.457,0.315,0.331,0.291,0.276,0.269,NA,0.628642953,0.979771137,0.602271505,0.51623327,0.456460231,0.51213591,1.02227361,1.042676198,1.344502317,1.392791991,1.137132104,1.427301902,1.407825783,1.42149147,1.485598743,NA,0.917540885,0.962590286,0.980411635,1.032608372,1.077994588,1.174314635,1.248811105,1.200778877,1.067443187,0.896968023,0.757262854,0.633956079,0.565055486,0.530776694,0.494991542,NA,8.04,0.76,0.76,0.9,0.9,0.9,0.9,3615
Benthic fish & inv.,Mediterranean,Balearic,Giant red shrimp in Balearic,Aristeomorpha foliacea,ARISFOL_BA,1999,2014,None,0.1,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423162082,0.307278739,0.582748252,0.377157375,0.264325156,0.538154172,0.039899675,0.031662164,0.050280331,0.148539662,0.04190353,0.251112631,0.843642044,0.211581041,0.153639369,0.291374126,0.125712705,0.09128616,0.173122457,0.039899675,0.031662164,0.050280331,0.188578687,0.132162578,0.269077086,0.056022829,0.015804225,0.094708981,0.297079323,0.08380706,0.502225262,0.178498662,0.105586608,0.632742176,1.419893573,0.839904031,5.033239681,NA,NA,NA,NA,0.04,0.036,0.033,0.037,0.065,0.039,0.016,0.013,0.033,0.026,0.022,0.015,0.011,0.017,0.01,NA,1.116445612,1.228930292,1.31361522,1.507469332,2.660162281,1.788132726,0.889495004,0.951712305,2.501020038,2.017722096,1.864605651,1.620780788,1.389128702,2.268967966,1.419893573,NA,0.169334586,0.138451767,0.118732338,0.116004941,0.11548577,0.103083251,0.089532594,0.078021045,0.076681626,0.075779011,0.072512149,0.064220905,0.05940432,0.057783416,0.056022829,NA,2.94,1,1,0.9,0.9,0.9,0.9,1067
Benthic fish & inv.,Mediterranean,Balearic,Blue and red shrimp in Balearic,Aristeus antennatus,ARITANT_BA,1970,2014,None,4.091,1.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561299864,0.405402451,0.777147589,13.49717473,9.496389109,19.18347316,1.893990583,1.799207464,1.993766923,0.259665258,0.11396623,0.376651925,1.656149073,0.280649932,0.202701225,0.388573794,0.280649932,0.202701225,0.388573794,1.893990583,1.799207464,1.993766923,6.748587363,4.748194555,9.591736578,3.504747361,1.538222114,5.083736841,0.519330517,0.227932459,0.75330385,0.464798124,0.320433581,1.05901481,1.656149073,1.14175542,3.773436906,NA,NA,NA,NA,1.888,2.135,1.815,1.936,2.261,2.2,2.416,2.104,2.319,2.218,1.906,2.055,1.894,1.638,1.629,NA,0.916312158,1.006061644,0.830253655,0.893532526,1.051299832,1.048562184,1.237594133,1.147307018,1.390965394,1.437719961,1.348241971,1.544367654,1.593642778,1.475167272,1.656149073,NA,7.341648706,7.561506792,7.789344147,7.720226569,7.663179991,7.475901123,6.955906685,6.534331213,5.940451879,5.496956477,5.037210648,4.741286382,4.234713708,3.956468276,3.504747361,NA,1.2,1,1,0.9,0.9,0.9,0.9,1848
Plankton feeders,Mediterranean,Balearic,Bogue in Balearic,Boops boops,BOOPBOO_BA,1974,2014,None,12.405,6.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562704869,0.465333931,0.680450636,57.62015135,45.74669195,72.5753426,8.105784926,7.483513205,8.779800004,0.292989769,0.18214003,0.46954231,1.392683149,0.281352434,0.232666965,0.340225318,0.281352434,0.232666965,0.340225318,8.105784926,7.483513205,8.779800004,28.81007567,22.87334597,36.2876713,16.88211485,10.49493608,27.05509898,0.585979538,0.364280059,0.939084621,0.391834794,0.244501046,0.630303982,1.392683149,0.869020545,2.240264895,NA,NA,NA,NA,7.954,7.448,9.042,10.935,8.391,9.437,9.435,7.901,12.405,11.203,11.518,10.68,8.208,7.619,6.615,NA,0.674250314,0.648746663,0.810319481,1.005554059,0.810816488,0.956720475,1.008417837,0.877041527,1.422012317,1.364319966,1.524761196,1.604400863,1.400555409,1.477627518,1.392683149,NA,41.92892735,40.80504434,39.66044161,38.65117374,36.78243469,35.05889384,33.2545219,32.01925531,31.00578514,29.18551922,26.8487806,23.65961583,20.82986117,18.32661793,16.88211485,NA,2.33,1,1,0.9,0.9,0.9,0.9,1285
Benthic fish & inv.,Mediterranean,Balearic,Conger eel in Balearic,Conger conger,CONGCON_BA,1980,2014,None,0.825,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348192427,0.266601565,0.454753393,6.358011134,4.774418823,8.466853681,0.553452832,0.512278051,0.597937071,0.107505682,0.031711634,0.178301271,1.100852843,0.174096214,0.133300783,0.227376697,0.074865329,0.057322366,0.097777147,0.553452832,0.512278051,0.597937071,3.179005567,2.387209411,4.23342684,0.683522321,0.201622922,1.133641469,0.215011363,0.063423268,0.356602543,0.191654312,0.115556817,0.649727712,2.559987587,1.543529154,8.678619664,NA,NA,NA,NA,0.631,0.627,0.635,0.454,0.463,0.483,0.467,0.5,0.526,0.568,0.424,0.391,0.152,0.131,0.131,NA,1.598730867,1.674004866,1.832048978,1.388534012,1.48284584,1.603173102,1.575394379,1.737316007,1.921108707,2.314779765,2.143169203,2.598203165,1.552675831,1.912330827,2.559987587,NA,2.26706866,2.151401657,1.990890249,1.878062342,1.793476382,1.730523045,1.702700498,1.653110397,1.581076506,1.496770836,1.343973427,1.17216246,0.945403881,0.790842715,0.683522321,NA,0.75,1,1,0.9,0.9,0.9,0.9,1119
Plankton feeders,Mediterranean,Balearic,Anchovy in Balearic,Engraulis encrasicolus,ENGRENC_BA,1970,2014,None,63.015,22.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40151917,0.35235186,0.457547305,324.6951237,275.7096985,382.3838042,32.59282917,30.55665479,34.76468615,0.264368685,0.124275916,0.3556837,1.288396666,0.200759585,0.17617593,0.228773653,0.200759585,0.17617593,0.228773653,32.59282917,30.55665479,34.76468615,162.3475619,137.8548493,191.1919021,85.83922287,40.35178393,115.488763,0.52873737,0.248551832,0.7113674,0.25865798,0.19225247,0.550235896,1.288396666,0.957625362,2.74077024,NA,NA,NA,NA,14.645,17.475,16.112,9.027,8.664,9.827,4.964,4.181,6.209,16.351,13.842,15.097,14.324,19.994,22.203,NA,1.787117541,2.154556086,2.149339453,1.382559832,1.493633684,1.768460978,0.857992356,0.684905731,0.84310279,1.754451424,1.260815484,1.189584998,1.008064705,1.2288573,1.288396666,NA,57.56226467,57.26634074,55.05439115,51.38063846,48.42915762,47.40045169,48.36641743,49.68146874,54.56828559,61.38626755,66.62594752,71.6336913,75.79799088,81.10896504,85.83922287,NA,22.27,1,1,0.9,0.9,0.9,0.9,309
Benthic fish & inv.,Mediterranean,Balearic,Megrim in Balearic,Lepidorhombus whiffiagonis,LEPIWHI_BA,1974,2014,None,0.185,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491644197,0.438673447,0.551011279,0.856783502,0.734302176,0.999694667,0.105308159,0.097316856,0.113955679,0.100282703,0.040820184,0.175813279,0.899571217,0.245822099,0.219336723,0.275505639,0.098606818,0.087982718,0.110513801,0.105308159,0.097316856,0.113955679,0.428391751,0.367151088,0.499847333,0.085920566,0.03497406,0.150633917,0.200565406,0.081640368,0.351626558,0.221134485,0.126133612,0.54325977,2.242588173,1.279157102,5.509353002,NA,NA,NA,NA,0.058,0.074,0.048,0.034,0.058,0.09,0.119,0.118,0.134,0.137,0.132,0.124,0.03,0.021,0.019,NA,1.890575333,1.797970117,0.948070251,0.615249067,0.945424735,1.277857603,1.511754123,1.460505869,1.710895408,1.899659181,2.108161169,2.354498008,1.001234828,1.288671054,2.242588173,NA,0.163497868,0.189373722,0.210036828,0.224805551,0.24956295,0.286509565,0.320217363,0.32866827,0.318610743,0.293375575,0.254711879,0.214240925,0.161580052,0.11916088,0.085920566,NA,2.71,1,1,0.9,0.9,0.9,0.9,1120
Benthic fish & inv.,Mediterranean,Balearic,European squid in Balearic,Loligo vulgaris,LOLIVUL_BA,1970,2014,None,2.619,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286504797,0.254424792,0.322629717,21.80902636,17.45397635,27.25073194,1.562097667,1.274019606,1.915315203,0.10261007,0.032369001,0.260789896,1.126105391,0.143252398,0.127212396,0.161314859,0.058796555,0.052213092,0.066210116,1.562097667,1.274019606,1.915315203,10.90451318,8.726988174,13.62536597,2.237825727,0.7059364,5.687573722,0.205220141,0.064738002,0.521579793,0.161317298,0.063471705,0.511377512,2.743652226,1.079514014,8.697406077,NA,NA,NA,NA,0.903,1.007,1.017,0.493,0.89,0.987,1.196,0.698,0.878,0.852,0.613,0.852,0.596,0.287,0.361,NA,1.505423818,1.698951265,1.828564518,0.962165234,1.690306548,1.843425178,2.190001431,1.398640159,2.115442243,2.388144516,1.935091228,3.132199927,2.675119636,1.681110828,2.743652226,NA,4.778060844,4.749648458,4.600897143,4.416068704,4.47661204,4.514223019,4.559115373,4.358247668,3.974512469,3.684908322,3.472295738,3.217601472,2.911982209,2.54905947,2.237825727,NA,15.63,1,1,0.9,0.9,0.9,0.9,179
Large predators,Mediterranean,Balearic,Hake in Balearic,Merluccius merluccius,MERLMER_BA,1970,2014,None,8.656,3.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421051553,0.304449516,0.582311355,53.5741648,42.43550415,67.63655083,5.639371317,5.329528102,5.967227913,0.150469198,0.06586069,0.202778039,1.784216607,0.210525776,0.152224758,0.291155678,0.126710579,0.091620549,0.175239845,5.639371317,5.329528102,5.967227913,26.7870824,21.21775208,33.81827541,8.061261622,3.528431477,10.86366406,0.300938396,0.131721381,0.405556077,0.375623586,0.278727323,0.858171689,2.964421669,2.199716274,6.772691715,NA,NA,NA,NA,5.873,7.031,4.411,4.113,4.053,4.104,5.195,3.895,4.415,6.042,4.302,4.591,3.572,3.503,3.028,NA,1.500062344,1.91946252,1.32457338,1.330503756,1.381744878,1.389491458,1.745015252,1.330314805,1.531632181,2.117654485,1.606813888,1.941137371,1.966286282,2.379443866,2.964421669,NA,18.59710805,17.39931633,15.81815248,14.68376167,13.93296233,14.02962921,14.14103012,13.9074581,13.69212791,13.55252887,13.05111104,12.26649769,10.75046923,9.677817029,8.061261622,NA,6.32,1,1,0.9,0.9,0.9,0.9,1074
Large predators,Mediterranean,Balearic,Blue whiting in Balearic,Micromesistius poutassou,MICMPOU_BA,1980,2014,None,11.046,1.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301194212,0.26746943,0.339171296,67.33181235,58.10089004,78.02932022,5.069988039,4.792646952,5.363378311,0.096660993,0.031300585,0.181428729,1.246760471,0.150597106,0.133734715,0.169585648,0.058227463,0.051707721,0.065569268,5.069988039,4.792646952,5.363378311,33.66590617,29.05044502,39.01466011,6.508359823,2.107525099,12.21592511,0.193321985,0.06260117,0.362857457,0.187758519,0.100033357,0.579827021,3.224569798,1.717975539,9.957964689,NA,NA,NA,NA,6.276,5.277,1.2,2.127,2.702,3.228,8.164,5.78,3.055,2.562,2.534,2.596,1.058,1.358,1.222,NA,2.325887222,1.998500055,0.520386954,1.016024525,1.266407916,1.321243423,3.123547717,2.367615376,1.643409322,2.008893803,2.646119182,3.351879819,1.768331133,2.883517855,3.224569798,NA,17.91751003,17.53340658,16.05459175,15.2969023,15.44285905,16.52521761,17.35554377,16.51886435,14.4146658,11.93941139,10.34595174,9.304219944,8.177732131,7.255384051,6.508359823,NA,2.31,1,1,0.9,0.9,0.9,0.9,1068
