"Group","Region","Subregion","Name","SciName","Stock","start.yr","end.yr","btype","MaxCatch","LastCatch","MSY_BSM","lcl","ucl","r_BSM","lcl","ucl","k_BSM","lcl","ucl","q_BSM","lcl","ucl","rel_B_BSM","lcl","ucl","rel_F_BSM","r_CMSY","lcl","ucl","k_CMSY","lcl","ucl","MSY_CMSY","lcl","ucl","rel_B_CMSY","2.5th","97.5th","rel_F_CMSY","F_msy","lcl","ucl","curF_msy","lcl","ucl","MSY","lcl","ucl","Bmsy","lcl","ucl","B","lcl","ucl","B_Bmsy","lcl","ucl","F","lcl","ucl","F_Fmsy","lcl","ucl","sel_B","sel_B_Bmsy","sel_F","sel_F_Fmsy","c00","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10","c11","c12","c13","c14","c15","F.Fmsy00","F.Fmsy01","F.Fmsy02","F.Fmsy03","F.Fmsy04","F.Fmsy05","F.Fmsy06","F.Fmsy07","F.Fmsy08","F.Fmsy09","F.Fmsy10","F.Fmsy11","F.Fmsy12","F.Fmsy13","F.Fmsy14","F.Fmsy15","B00","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","B13","B14","B15","Runtime"
"Benthic fish & inv.","Mediterranean","Adriatic Sea","European squid in Adriatic Sea","Loligo vulgaris","Loli_vul_AD",1970,2013,"None",2.351,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30881897968802,0.250636900188415,0.380507268258809,17.6831064685132,14.3064851528577,21.8566790539964,1.36521972433022,1.18055851866276,1.57876536083232,0.109127713436161,0.0224953739173669,0.235277634890594,0.335608069493077,0.15440948984401,0.125318450094208,0.190253634129404,0.0674014182380835,0.0547028636405779,0.0830477762618472,1.36521972433022,1.18055851866276,1.57876536083232,8.84155323425662,7.15324257642884,10.9283395269982,1.92971697535703,0.397788092029814,4.16043946743036,0.218255426872321,0.0449907478347338,0.470555269781188,0.051821070797959,0.0240359223545593,0.2513901295781,0.768842439114713,0.356608554877238,3.72974539927497,NA,NA,NA,NA,0.353,0.506,0.295,0.397,0.385,0.754,0.4895,0.6902,0.4109,0.465,0.6046,0.15,0.109,0.1,NA,NA,1.29257819284073,1.91834967405012,1.12833729103727,1.48318270111873,1.39748710678627,2.60377369819606,1.72056338401418,2.54672068924669,1.71034226465186,2.15839465709872,3.24873807890914,0.945804250876596,0.794986487294846,0.768842439114713,NA,NA,2.79621931666792,2.74804388093545,2.73592273512223,2.76828129858561,2.80846328708064,2.87936251353448,2.85399561239018,2.7855381474495,2.62264100974801,2.48355246555123,2.30828278770341,2.13087164269109,1.98127913845168,1.92971697535703,NA,NA,71.6399999999994
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Blackbellied angler in Adriatic Sea","Lophius spp.","Lophius_AD",1970,2013,"None",0.726,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422105498392165,0.333662592065999,0.533991691036361,3.5680234003389,2.67134198462116,4.76569119890182,0.37652057391874,0.338503117285918,0.418807790370665,0.35501590986781,0.180708055653207,0.471196541362372,0.935133218966008,0.211052749196083,0.166831296033,0.26699584551818,0.211052749196083,0.166831296033,0.26699584551818,0.37652057391874,0.338503117285918,0.418807790370665,1.78401170016945,1.33567099231058,2.38284559945091,1.26670507390095,0.644770571200385,1.6812402857397,0.710031819735619,0.361416111306413,0.942393082724744,0.197362436727358,0.14869974394529,0.387734817881916,0.935133218966008,0.704561985151579,1.83714649232872,NA,NA,NA,NA,0.34,0.246,0.289,0.426,0.382,0.514,0.524,0.521,0.452,0.453,0.409,0.341,0.35,0.25,NA,NA,1.00678861353722,0.667333731423928,0.73664608536746,1.04423291220482,0.911935842641885,1.22888393785882,1.30245266012745,1.37011088153276,1.29039199686493,1.40359807405434,1.35882664181338,1.20087561183162,1.28147094417043,0.935133218966008,NA,NA,1.60010914817875,1.74663040463831,1.85886540006464,1.9329526170699,1.98476029675892,1.98180644979366,1.90624328225718,1.80173532754186,1.6596853490852,1.52920047656277,1.4261599657411,1.3454431140555,1.29410128109159,1.26670507390095,NA,NA,3.47000000000116
"Large predators","Mediterranean","Adriatic Sea","Hake in Adriatic Sea","Merluccius merluccius","Merl_mer_AD",1978,2013,"None",36.551,9.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474734299939912,0.323922820467366,0.695760351846357,178.465030342863,131.021457428168,243.088175635205,21.1808678108935,18.5822428988294,24.1428961867034,0.14068498367297,0.0555284444063793,0.257319942884654,1.60109802656724,0.237367149969956,0.161961410233683,0.347880175923179,0.133575974472091,0.0911421534175073,0.195766067479609,21.1808678108935,18.5822428988294,24.1428961867034,89.2325151714316,65.5107287140841,121.544087817603,25.1073498799818,9.90988551587647,45.9226114147337,0.28136996734594,0.111056888812759,0.514639885769309,0.380048075388788,0.207784350803242,0.962876915652851,2.84518287731597,1.55555182452857,7.20845885241162,NA,NA,NA,NA,8.275,8.212,7.946,8.766,9.368,12.827,16.037,13.327,12.493,12.029,10.641,9.377,9.195,9.542,NA,NA,1.37282962094983,1.38958076694707,1.290739148963,1.33430387149741,1.3156788003002,1.64258221745051,1.93482645297862,1.64333122234984,1.71130834862995,1.84904919439772,1.86797806732003,1.8992449110446,2.32732217537094,2.84518287731597,NA,NA,33.6598318722651,33.3287353572042,34.016631140825,35.1406363599062,36.5834588574149,38.312037638697,39.470880824808,39.0427057164539,37.0429441820911,34.9684829274084,32.722132358914,30.4633551799224,27.2510897924891,25.1073498799818,NA,NA,47.3899999999994
"Large predators","Mediterranean","Adriatic Sea","Blue whiting in Adriatic Sea","Micromesistius poutassou","Micr_pou_AD",1975,2013,"None",1.885,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422105498392165,0.324246905303244,0.54949807957694,8.89207641486836,6.58285214380255,12.0113624369185,0.938348586709808,0.809963547249814,1.0870835769955,0.139941459320352,0.0281018080914674,0.313986031330815,0.502612555024207,0.211052749196083,0.162123452651622,0.27474903978847,0.118140118864288,0.0907511702164879,0.153795126299456,0.938348586709808,0.809963547249814,1.0870835769955,4.44603820743418,3.29142607190128,6.00568121845923,1.24437014988476,0.249883424945294,2.79198778379486,0.279882918640704,0.0562036161829348,0.62797206266163,0.106077761518326,0.0472781438250371,0.52824632137525,0.897897873627345,0.400187034510666,4.47135423980794,NA,NA,NA,NA,0.855,0.798,0.457,0.604,0.663,0.397,0.3714,0.2399,0.1822,0.182,0.2234,0.055,0.1935,0.132,NA,NA,1.72992280473876,1.76847789956066,1.26531360322226,1.96378697278454,2.49274846338379,1.75870559497223,2.07931948531805,1.66536174702917,1.42893313227123,1.52552815622551,1.87191574813135,0.448308712621231,1.4240082112521,0.897897873627345,NA,NA,2.34179231915743,2.18010654047286,1.95045125957607,1.79989583725217,1.67376170125627,1.5419659063917,1.37162827324137,1.2317907037484,1.15889562621335,1.12098982530825,1.12117789323919,1.13676016326287,1.19635571476268,1.24437014988476,NA,NA,44.7399999999907
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Red mullet in Adriatic Sea","Mullus barbatus","Mull_bar_AD",1975,2013,"None",5.567,3.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478308192534084,0.341724644245125,0.669482669447496,33.0628418769858,24.755045510204,44.1587357426577,3.95355703455532,3.65539614732414,4.2760381079145,0.299868924511123,0.110287116654552,0.39550166589129,1.42254782216721,0.239154096267042,0.170862322122563,0.334741334723748,0.239154096267042,0.170862322122563,0.334741334723748,3.95355703455532,3.65539614732414,4.2760381079145,16.5314209384929,12.377522755102,22.0793678713289,9.91451883493306,3.64640549901815,13.0764090414482,0.599737849022246,0.220574233309104,0.79100333178258,0.340208138807048,0.257945433590264,0.9250205444535,1.42254782216721,1.07857418131881,3.86788501176502,NA,NA,NA,NA,3.945,3.34,2.745,2.718,3.898,5.567,4.918,5.325,5.015,4.103,2.77,3.762,3.165,3.373,NA,NA,1.24043187957718,1.04984720054989,0.862238561541558,0.815632689232769,1.11835974942899,1.53479694420857,1.37079091586145,1.58573842199363,1.61979862855649,1.47937209069948,1.10389908909439,1.56954055306182,1.38243316269435,1.42254782216721,NA,NA,13.2983042340317,13.3027842743509,13.3118091674812,13.9340384688266,14.5741247535476,15.1667480222022,15.001665679632,14.0413944284448,12.9458951856304,11.5970164136553,10.4923451912522,10.0223237131297,9.57308129612214,9.91451883493306,NA,NA,44.4499999999971
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Saddled seabream in Adriatic Sea","Oblada melanura","Obla_mel_AD",1972,2014,"None",0.253,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.793739466035243,0.723196000645754,0.871164026597706,0.947044461112585,0.854100161888223,1.05010308081572,0.187926641218784,0.170626583266473,0.206980775232537,0.116324612005003,0.0690463465433686,0.185720963908665,0.777658560299834,0.396869733017621,0.361598000322877,0.435582013298853,0.184662870839216,0.168250988357375,0.202675634773389,0.187926641218784,0.170626583266473,0.206980775232537,0.473522230556292,0.427050080944112,0.525051540407859,0.110164579490409,0.0653899600539572,0.175886010182191,0.232649224010006,0.138092693086737,0.371441927817329,0.308629145205063,0.193307017225425,0.519957497633345,1.67131131343552,1.04681041915424,2.81571219634112,NA,NA,NA,NA,0.125,0.061,0.036,0.02,0.045,0.077,0.078,0.083,0.058,0.064,0.066,0.057,0.049,0.042,0.034,NA,1.65165084115848,1.37587615732774,1.13134062339066,0.781976646235298,1.47786175639785,2.29658543604745,1.78537199379305,1.74415898120342,1.48609009997627,1.65386365887278,1.72919260057046,1.95270351260094,1.69320210509702,1.96863305764578,1.67131131343552,NA,0.212484416246525,0.162632165248317,0.137779866159506,0.123523419389087,0.134778478866424,0.141427953942273,0.161441112408745,0.168491195168979,0.152588788644946,0.15193972423791,0.150897304704018,0.131962481330849,0.13139378979098,0.112816716990263,0.110164579490409,NA,61.0899999999965
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Common pandora in Adriatic Sea","Pagellus erythrinus","Page_ery_AD",1970,2013,"None",1.463,0.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367879441171442,0.284364048723997,0.47592262047151,3.88834265332456,2.97977910618555,5.07393603716396,0.357610330597031,0.294027000765825,0.434943553539733,0.121402584192329,0.0363135497966106,0.253914807941155,0.909827602083818,0.183939720585721,0.142182024361998,0.237961310235755,0.089323029658886,0.0690450607329732,0.115556472001653,0.357610330597031,0.294027000765825,0.434943553539733,1.94417132666228,1.48988955309277,2.53696801858198,0.472054846338859,0.141199524567786,0.987307778028308,0.242805168384658,0.0726270995932212,0.507829615882311,0.167353434908474,0.0800155754447373,0.559491968842106,1.87357544350631,0.895800061309018,6.26369225247664,NA,NA,NA,NA,0.201,0.16,0.096,0.075,0.08,0.12,0.1664,0.1199,0.0938,0.085,0.21,0.109,0.096,0.079,NA,NA,1.94104574273062,1.83582690333292,1.35322196548442,1.18814609453397,1.28350023594963,1.87604785825892,2.3924080191476,1.73207099122591,1.4574462105449,1.36981912627382,3.34124820357522,1.87510400387868,1.93757500586533,1.87357544350631,NA,NA,0.739766484456807,0.67866997206714,0.612301897089208,0.577577434168713,0.573933433925652,0.581410906471828,0.606280421755133,0.604841045277754,0.583202879115187,0.57265407797906,0.57632808814839,0.554261963824089,0.511706416190547,0.472054846338859,NA,NA,135.919999999998
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Common spiny lobster in Adriatic Sea","Palinurus elephas","Pali_ele_AD",1972,2014,"None",0.119,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246596963941606,0.130419382725828,0.46626553012488,0.768585943975884,0.382534401932094,1.54423850585382,0.0473827400781617,0.0323806097331657,0.0693354472264638,0.085176003872773,0.0234472388923005,0.184351034723046,1.23888949885583,0.123298481970803,0.0652096913629142,0.23313276506244,0.0420082879114086,0.0222172036962796,0.0794292691993146,0.0473827400781617,0.0323806097331657,0.0693354472264638,0.384292971987942,0.191267200966047,0.77211925292691,0.0654650793406488,0.0180212182376668,0.141689614045544,0.170352007745546,0.0468944777846009,0.368702069446093,0.152753194538493,0.0705768031578213,0.554901442739239,3.63626327406236,1.68006854520377,13.2093324990885,NA,NA,NA,NA,0.012,0.002,0.009,0.002,0.002,0.001,0,0,0,0.015,0.017,0.015,0.01,0.013,0.01,NA,2.81596347463123,0.562404590047886,2.98460527464987,0.711973188659103,0.701902567489172,0.34414550240579,0,0,0,3.3088380610213,3.53925854595115,3.31204642546458,2.62783260029454,4.11275361452852,3.63626327406236,NA,0.081491905468102,0.0744436961706714,0.0685512158510589,0.0661638146759888,0.0666367704292488,0.0672924451645907,0.070026026203932,0.0739485055095792,0.0786674452426142,0.0840514541689908,0.0865178412037328,0.0840107341728868,0.0770084727294316,0.0701847388311827,0.0654650793406488,NA,10.3899999999994
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Caramote prawn in Adriatic","Peneaus kerathurus","Pena_ker_AD",1972,2015,"None",0.69049596,0.52833015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19124621661236,0.957432554090967,1.48215928373209,1.60702680130171,1.1800257174914,2.18854140365025,0.478591149261331,0.40091987730227,0.571309882893614,0.614453805039384,0.466164537648111,0.785349712858525,0.898300204745704,0.595623108306179,0.478716277045483,0.741079641866047,0.595623108306179,0.478716277045483,0.741079641866047,0.478591149261331,0.40091987730227,0.571309882893614,0.803513400650857,0.5900128587457,1.09427070182512,0.987443732860107,0.749138905816935,1.26207803695825,1.22890761007877,0.932329075296222,1.57069942571705,0.535048360142713,0.418619241067956,0.70524991546642,0.898300204745704,0.702825721887146,1.18405398587035,NA,NA,NA,NA,0.1917369993,0.3191008412,0.14613723,0.1632323983,0.16796548,0.17900295,0.31793161,0.69049596,0.50168791,0.51524323,0.55032224,0.54588176,0.32405012,0.38616318,0.37719005,0.52833015,0.221985781610743,0.371355884136256,0.177163574162067,0.197100480316203,0.201425338281384,0.206920865717411,0.369739661003766,0.831207482066167,0.692752237830129,0.81075438372813,0.991651014938479,1.042441612099,0.663762929841947,0.787763387081619,0.723238874443863,0.898300204745704,1.45013765328307,1.44266700985093,1.38488878765837,1.39042363113578,1.40002050025999,1.45239372157968,1.44366401707844,1.39469793990289,1.2158616465929,1.0669681361164,0.931722674800261,0.87917494970132,0.819648510289292,0.823007004208427,0.875602368250091,0.987443732860107,5.41000000000349
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Turbot in Adriatic Sea","Scophthalmus maximus","Pset_max_AD",1970,2013,"None",9.062,8.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611096741062052,0.460646196625439,0.810685575333887,44.6749412874806,31.922604694125,62.5215391464328,6.82517775697946,6.1460559491854,7.57934060469159,0.4550392776269,0.39410100704818,0.567407627193977,1.30951754159169,0.305548370531026,0.23032309831272,0.405342787666943,0.305548370531026,0.23032309831272,0.405342787666943,6.82517775697946,6.1460559491854,7.57934060469159,22.3374706437403,15.9613023470625,31.2607695732164,20.3288530114793,17.6064393512144,25.3489024309596,0.9100785552538,0.788202014096361,1.13481525438795,0.400120951015135,0.320881743190018,0.461990061575906,1.30951754159169,1.05018312692142,1.51200302843374,NA,NA,NA,NA,8.306,6.82,5.83,6.52,6.044,9.062,8.435,8.579,7.986,7.484,7.179,8.594,4.384,8.134,NA,NA,0.861076418743217,0.735320679404068,0.656475487470731,0.767013306259391,0.718939575694646,1.08454615423287,1.05446813549443,1.11428671504948,1.10415448660444,1.08912686734837,1.09297275575702,1.33288712269983,0.705901295602734,1.30951754159169,NA,NA,31.5696857503825,30.3548172708506,29.0649826745587,27.8204868353661,27.5138960823468,27.3461408996241,26.1801212985033,25.1976328199687,23.6711573514381,22.4892687921044,21.4968410274975,21.1019216004479,20.3257506966581,20.3288530114793,NA,NA,6.55000000000291
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Brill in Adriatic","Scophthalmus rhombus","Scop_rho_AD",1972,2015,"None",0.728,0.06499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416862019678508,0.299242798498962,0.580712198663146,3.05419029309419,2.3173222788497,4.02536946697858,0.318293983515435,0.292365621909535,0.346521794458694,0.113695243317454,0.0281625056695425,0.332417702945435,0.897936894663037,0.208431009839254,0.149621399249481,0.290356099331573,0.0947904575143069,0.068044965572671,0.132048429448841,0.318293983515435,0.292365621909535,0.346521794458694,1.5270951465471,1.15866113942485,2.01268473348929,0.347246908511152,0.0860136514451268,1.01526692158862,0.227390486634909,0.0563250113390849,0.664835405890871,0.187157893726541,0.0640127227806341,0.755577735720951,1.97443813052904,0.675307667662355,7.97103163688086,NA,NA,NA,NA,0.1173,0.02460176532,0.02496636637,0.03855,0.05214,0.04419,0.03857,0.04068,0.02498,0.03456,0.03574,0.04974,0.06104,0.0495,0.06887,0.06499,3.02455787700026,0.830247082962961,1.0329309746156,1.73099316459755,2.18763562621309,1.80793137919939,1.58224100704683,1.68725852378668,1.02307535296355,1.35803009996112,1.32118787689257,1.6623602401837,1.91296926555138,1.50617616312119,2.07908635967242,1.97443813052904,0.376924997480382,0.329470352655048,0.297562982812966,0.285628407823891,0.295484635828087,0.299231916231221,0.298830819437797,0.297191607446364,0.299074434487746,0.305329701544959,0.314797930310383,0.331075621681395,0.341892953888818,0.346977727773526,0.348349876733902,0.347246908511152,55.3500000000058
"Plankton feeders","Mediterranean","Adriatic Sea","Sardine in Adriatic Sea","Sardina pilchardus","Sard_pil_AD",1975,2013,"None",99.31,59.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466498721182848,0.374842253067498,0.580567038759224,558.36446859882,435.676920095215,715.601092032847,65.1190776388224,56.7721039798289,74.6932731969495,0.291223455163592,0.13469898781239,0.382378267805085,1.57702384518013,0.233249360591424,0.187421126533749,0.290283519379612,0.233249360591424,0.187421126533749,0.290283519379612,65.1190776388224,56.7721039798289,74.6932731969495,279.18223429941,217.838460047607,357.800546016423,162.608829785932,75.2111287506639,213.506438306723,0.582446910327185,0.269397975624779,0.764756535610169,0.367839803525693,0.280150802356935,0.795281243528366,1.57702384518013,1.20107854378073,3.40957523532695,NA,NA,NA,NA,24.343,24.392,24.319,21.207,26.056,17.71,21.369,22.337,26.529,30.761,42.489,57.068,56.387,59.814,NA,NA,1.49642180303364,1.59948095682946,1.57636973303082,1.37078542421838,1.65270958943483,1.08714916021679,1.21066144757736,1.15776528485784,1.17225527354228,1.13702358635831,1.32880281884583,1.56175621302304,1.45967818135693,1.57702384518013,NA,NA,98.6685387352455,95.5328709402466,96.0865218589296,96.2218139339756,97.134667929588,98.7377834910252,102.777820446134,107.453563090567,116.377226482829,127.243072838524,138.33327061609,156.660298006062,165.615664247858,162.608829785932,NA,NA,76.5800000000017
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Cuttlefish in Adriatic Sea","Sepia officinalis","Sepi_off_AD",1972,2015,"None",9.381,3.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557105861812174,0.394948461424603,0.785841626388346,27.5595896172339,18.9397321403216,40.1025196261011,3.83840223122473,3.42534610108829,4.30126803361272,0.246463826802771,0.114903894788156,0.392771613347069,1.80280209155031,0.278552930906087,0.197474230712302,0.392920813194173,0.274612885272969,0.194681018385149,0.387363069001171,3.83840223122473,3.42534610108829,4.30126803361272,13.779794808617,9.46986607016082,20.0512598130506,6.79244192217739,3.16670418578341,10.8246244771441,0.492927653605543,0.229807789576313,0.785543226694137,0.502175806444962,0.315114857536374,1.07714513256822,1.82866803917738,1.14748751582849,3.9224129322902,NA,NA,NA,NA,2.263,7.75355,3.34684,4.24802,4.514,4.424,5.488,9.381,6.395,5.801,3.493,2.442,2.694,3.151,3.313,3.411,0.469415803238189,1.48578397766545,0.662980717659179,0.872831871539916,0.987410698856562,0.962628223005956,1.2003291662372,2.14257245954221,1.65917094896984,1.80164248441712,1.37510045971052,1.13451284336114,1.39662665394002,1.64757907895509,1.66856651289222,1.82866803917738,17.306893259586,18.7342878452308,18.1228427022439,17.4722254203782,16.411791605178,16.4986646572106,16.4136818570734,15.7183112863177,13.8369917340879,11.5591664803196,9.11919339211057,7.72731311519815,6.92483664359678,6.87786391358227,7.12804085360322,6.79244192217739,77.8300000000017
"Large predators","Mediterranean","Adriatic Sea","Greater amberjack in Adriatic Sea","Seriola dumerili","Seri_dum_AD",1970,2014,"None",0.107,0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71533808635256,0.613009405359306,0.834748330633871,0.331234528362811,0.249874944299398,0.439084891393804,0.0592361684132365,0.0461385927766714,0.0760518133976445,0.718567489960814,0.56513684241765,0.781911224952034,1.09244210173463,0.35766904317628,0.306504702679653,0.417374165316936,0.35766904317628,0.306504702679653,0.417374165316936,0.0592361684132365,0.0461385927766714,0.0760518133976445,0.165617264181406,0.124937472149699,0.219542445696902,0.238014363634019,0.187192835458659,0.258995995818575,1.43713497992163,1.1302736848353,1.56382244990407,0.39073272125291,0.359078910490747,0.496813885916798,1.09244210173463,1.0039418209134,1.3890323901248,NA,NA,NA,NA,0.037,0.032,0.05,0.022,0.028,0.048,0.045,0.056,0,0.078,0.028,0.055,0.032,0.078,0.093,NA,0.694728577137291,0.570297131870625,0.779935567795499,0.311047324866402,0.35682129148146,0.561738092327816,0.496919640234587,0.615036158279023,0,0.848187759387563,0.309811904627421,0.592437321913075,0.365669625662768,0.867633619368639,1.09244210173463,NA,0.14890360337951,0.156879948459103,0.179237932329945,0.197749255603492,0.219394591750492,0.238905423745128,0.253189096350925,0.254569298141794,0.245916461868685,0.257111350265382,0.252684485015523,0.259560693910897,0.244669445792986,0.251348835760187,0.238014363634019,NA,7.08000000000175
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Common sole in Adriatic Sea","Solea solea","Sole_sol_AD",1972,2015,"None",2.89,2.15097249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615697196764285,0.395838095926309,0.95767194215175,11.2899852294229,7.77377239611549,16.3966424517754,1.73780306431646,1.61969376670057,1.86452498147199,0.32786505952463,0.141578997084567,0.420365750508093,1.88759650748506,0.307848598382143,0.197919047963154,0.478835971075875,0.307848598382143,0.197919047963154,0.478835971075875,1.73780306431646,1.61969376670057,1.86452498147199,5.64499261471144,3.88688619805774,8.19832122588769,3.70159167927692,1.59842478588126,4.74592311419163,0.655730119049259,0.283157994169133,0.840731501016186,0.581093939140304,0.453225313231054,1.34568264268631,1.88759650748506,1.47223445425095,4.37124823617313,NA,NA,NA,NA,1.036,1.104,1.075,2.107,1.822,1.994,2.022,1.588,1.325,1.954,1.614,1.589,1.859,1.253,2.048,2.15097249,0.911010636527595,0.905385693442168,0.812987374932355,1.46109030315043,1.21132587652094,1.32351031237956,1.41649907201194,1.17078406804212,1.02512861329839,1.53705336245209,1.28085009013969,1.27056306823305,1.53656867848584,1.06295612305375,1.72840477941084,1.88759650748506,3.694019019528,3.96094001208903,4.29524046336592,4.68436035234226,4.8859632630213,4.89396257413764,4.63689942728794,4.40591904937308,4.19855978811157,4.12950915668751,4.09324788974905,4.06247301464945,3.92997902887975,3.8291162578475,3.84899470047384,3.70159167927692,27.5800000000017
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Black seabream in Adriatic Sea","Spondyliosoma cantharus","Spod_can_AD",1972,2014,"None",0.065,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43171052342908,0.275959820985973,0.675366346352584,0.422015816887657,0.325208521466275,0.547640476640541,0.0455471673009803,0.0404877336538466,0.051238838579605,0.124256273692533,0.0267620880044445,0.240154914755207,0.795120253558523,0.21585526171454,0.137979910492987,0.337683173176292,0.107285481910301,0.0685794780891512,0.167837011150226,0.0455471673009803,0.0404877336538466,0.051238838579605,0.211007908443829,0.162604260733137,0.273820238320271,0.0524381128457707,0.011294024430815,0.101349172530004,0.248512547385067,0.053524176008889,0.480309829510414,0.171630890426406,0.0888019090371513,0.796881577079298,1.59975876857134,0.827715991539251,7.42767393024857,NA,NA,NA,NA,0.023,0.009,0.007,0.006,0.006,0.005,0.006,0.01,0.001,0.009,0.008,0.009,0.007,0.005,0.009,NA,2.0700844852214,1.4205063862522,1.4940304188717,1.54182176726877,1.57676251632919,1.29584356537368,1.48762660594211,2.40913017162744,0.241968068485123,2.03165824708898,1.6487369033979,1.7462533411437,1.36974027452175,0.948270368099197,1.59975876857134,NA,0.0736924391558024,0.0556484033510458,0.0478544521618662,0.0436125607679679,0.0431266307485722,0.0434271933829983,0.0443998707040072,0.0450425444076716,0.0449442378165542,0.0465317060325416,0.0486992600916022,0.050190402491297,0.0499784698998544,0.0507658849292179,0.0524381128457707,NA,64.2000000000116
"Benthic fish & inv.","Mediterranean","Adriatic Sea","Mantis shrimp in Adriatic Sea","Squilla mantis","Squi_man_AD",1970,2014,"None",4.867,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382892885975112,0.23305052579947,0.629078014852877,42.8339822333106,31.0886713384105,59.016675688443,4.10020676877974,3.36389786132533,4.99768311637253,0.309677865471406,0.216538124188163,0.525954497908907,1.24040821843728,0.191446442987556,0.116525262899735,0.314539007426439,0.191446442987556,0.116525262899735,0.314539007426439,4.10020676877974,3.36389786132533,4.99768311637253,21.4169911166553,15.5443356692053,29.5083378442215,13.2647361876518,9.27519016431019,22.5287256189599,0.619355730942812,0.433076248376326,1.05190899581781,0.237471741272349,0.139821490717122,0.339615678406338,1.24040821843728,0.730342588429343,1.77394613922607,NA,NA,NA,NA,3.996,3.996,4.128,3.714,4.485,4.152,4.381,4.768,4.242,4.769,4.867,3.153,3.153,2.262,3.15,NA,1.15812304807485,1.13550449730091,1.17127632414035,1.06719902896962,1.30330242062471,1.23455485919997,1.32026757958801,1.46304095989145,1.35832981102243,1.58404346303766,1.69920184470956,1.1766107128306,1.24132504101242,0.928427454048278,1.24040821843728,NA,18.0228502060245,18.3818542905043,18.4091197270692,18.1781288006956,17.9750432408284,17.5670828669045,17.3326110963615,17.0228573589701,16.3124100647128,15.7258064849686,14.9612911211534,13.9972871076327,13.2675628197864,12.7261584028425,13.2647361876518,NA,63.1999999999971
